ID_Empleado,Sexo,Fecha_Nacimiento,Puesto_Aerolinea,Fecha_Ingreso,Fecha_Salida,Costo_Salida,Costo_Contratacion,Encuesta_Salida,Motivo_Abandono
VAT-002501,Femenino,1974-07-07,Agente de servicio al cliente,2023-06-08,,0,25620,N/A,N/A
VAT-002502,Femenino,1975-02-20,Agente de servicio al cliente,2023-06-27,2023-08-22,15045,23436,Insatisfecho,Problemas personales
VAT-002503,Femenino,1979-12-14,Gerente de operaciones,2023-09-08,,0,26174,N/A,N/A
VAT-002504,Femenino,1959-02-15,Gerente de operaciones,2023-04-17,,0,16139,N/A,N/A
VAT-002505,Femenino,1978-10-23,Agente de servicio al cliente,2022-12-16,,0,28659,N/A,N/A
VAT-002506,Femenino,1991-10-27,Gerente de operaciones,2022-10-27,,0,11129,N/A,N/A
VAT-002507,Masculino,1987-03-07,Agente de servicio al cliente,2022-11-05,,0,26174,N/A,N/A
VAT-002508,Femenino,1987-04-20,Gerente de operaciones,2022-12-31,,0,29173,N/A,N/A
VAT-002509,Femenino,1975-01-10,Agente de servicio al cliente,2023-07-11,,0,29498,N/A,N/A
VAT-002510,Masculino,1988-03-19,Agente de servicio al cliente,2022-12-16,,0,25019,N/A,N/A
VAT-002511,Femenino,1989-06-27,Gerente de operaciones,2023-08-29,,0,28081,N/A,N/A
VAT-002512,Femenino,1999-04-04,Gerente de operaciones,2022-10-25,2023-11-26,16245,19781,Satisfecho,Falta de oportunidades de crecimiento
VAT-002513,Masculino,1972-09-10,Piloto,2023-03-02,,0,25608,N/A,N/A
VAT-002514,Masculino,1990-08-25,Mecánico de aviones,2022-11-04,,0,13586,N/A,N/A
VAT-002515,Femenino,1964-11-06,Piloto,2023-03-13,,0,27994,N/A,N/A
VAT-002516,Femenino,1979-06-12,Gerente de operaciones,2022-12-02,,0,12652,N/A,N/A
VAT-002517,Masculino,1979-02-15,Agente de servicio al cliente,2023-01-09,2024-01-08,18937,22688,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-002518,Femenino,1977-03-17,Gerente de operaciones,2023-08-16,,0,16191,N/A,N/A
VAT-002519,Masculino,1971-04-11,Controlador de tráfico aéreo,2023-09-22,,0,14871,N/A,N/A
VAT-002520,Femenino,1990-04-03,Gerente de operaciones,2022-10-17,,0,13909,N/A,N/A
VAT-002521,Masculino,1990-07-11,Agente de servicio al cliente,2022-10-12,,0,18746,N/A,N/A
VAT-002522,Femenino,1968-09-03,Controlador de tráfico aéreo,2022-11-15,,0,24392,N/A,N/A
VAT-002523,Femenino,1992-12-05,Agente de servicio al cliente,2023-07-09,2024-05-10,15809,27993,Neutral,Falta de oportunidades de crecimiento
VAT-002524,Masculino,1971-03-08,Gerente de operaciones,2023-02-02,,0,18565,N/A,N/A
VAT-002525,Masculino,1981-11-22,Gerente de operaciones,2023-04-29,,0,21008,N/A,N/A
VAT-002526,Femenino,1997-04-18,Agente de servicio al cliente,2023-01-10,,0,26048,N/A,N/A
VAT-002527,Femenino,1972-07-18,Controlador de tráfico aéreo,2023-05-02,,0,15259,N/A,N/A
VAT-002528,Femenino,1968-06-22,Controlador de tráfico aéreo,2023-07-16,,0,24087,N/A,N/A
VAT-002529,Femenino,1986-06-10,Agente de servicio al cliente,2023-07-22,,0,23111,N/A,N/A
VAT-002530,Masculino,1980-05-25,Gerente de operaciones,2022-12-29,,0,16282,N/A,N/A
VAT-002531,Masculino,1998-11-22,Mecánico de aviones,2023-09-07,,0,12888,N/A,N/A
VAT-002532,Masculino,1988-07-14,Controlador de tráfico aéreo,2023-04-29,,0,17338,N/A,N/A
VAT-002533,Femenino,1967-01-15,Gerente de operaciones,2023-02-11,,0,25754,N/A,N/A
VAT-002534,Masculino,1990-02-21,Gerente de operaciones,2023-03-22,,0,27167,N/A,N/A
VAT-002535,Masculino,1976-10-12,Gerente de operaciones,2022-12-08,,0,21182,N/A,N/A
VAT-002536,Masculino,1999-03-11,Gerente de operaciones,2022-11-22,,0,11292,N/A,N/A
VAT-002537,Femenino,1994-10-09,Gerente de operaciones,2023-03-09,,0,13466,N/A,N/A
VAT-002538,Masculino,1996-04-07,Gerente de operaciones,2023-03-24,,0,28592,N/A,N/A
VAT-002539,Masculino,1965-02-10,Gerente de operaciones,2023-07-12,,0,28088,N/A,N/A
VAT-002540,Masculino,1981-07-26,Agente de servicio al cliente,2023-05-25,,0,11771,N/A,N/A
VAT-002541,Masculino,1986-12-17,Mecánico de aviones,2023-06-25,,0,16679,N/A,N/A
VAT-002542,Masculino,1962-08-08,Controlador de tráfico aéreo,2022-11-13,2022-12-04,18747,22249,Satisfecho,Falta de oportunidades de crecimiento
VAT-002543,Femenino,1962-10-07,Gerente de operaciones,2023-02-05,,0,20403,N/A,N/A
VAT-002544,Masculino,1961-06-11,Mecánico de aviones,2023-07-23,,0,20654,N/A,N/A
VAT-002545,Femenino,1970-11-11,Controlador de tráfico aéreo,2022-11-27,,0,15576,N/A,N/A
VAT-002546,Femenino,1981-12-06,Gerente de operaciones,2023-03-09,,0,23840,N/A,N/A
VAT-002547,Masculino,1969-02-05,Piloto,2023-06-26,,0,12620,N/A,N/A
VAT-002548,Masculino,1970-11-24,Agente de servicio al cliente,2023-07-23,,0,12105,N/A,N/A
VAT-002549,Masculino,1982-08-05,Gerente de operaciones,2023-08-30,,0,17208,N/A,N/A
VAT-002550,Masculino,1980-04-09,Agente de servicio al cliente,2023-06-24,,0,28765,N/A,N/A
VAT-002551,Masculino,1999-01-09,Asistente de vuelo,2023-09-22,,0,16585,N/A,N/A
VAT-002552,Masculino,1988-05-10,Gerente de operaciones,2023-03-02,,0,27444,N/A,N/A
VAT-002553,Femenino,1982-06-15,Mecánico de aviones,2022-11-30,,0,20648,N/A,N/A
VAT-002554,Femenino,1991-06-16,Gerente de operaciones,2023-08-31,,0,20360,N/A,N/A
VAT-002555,Masculino,1989-11-16,Gerente de operaciones,2023-09-10,,0,22933,N/A,N/A
VAT-002556,Masculino,1978-06-25,Agente de servicio al cliente,2023-06-28,2024-05-05,19512,11857,Neutral,Problemas personales
VAT-002557,Femenino,1990-09-02,Agente de servicio al cliente,2023-03-27,,0,27606,N/A,N/A
VAT-002558,Femenino,1989-01-28,Agente de servicio al cliente,2023-05-05,2023-05-28,17749,28479,Insatisfecho,Mejor oferta laboral
VAT-002559,Masculino,1963-04-07,Gerente de operaciones,2022-10-19,,0,27554,N/A,N/A
VAT-002560,Femenino,1961-12-22,Gerente de operaciones,2023-06-17,,0,22320,N/A,N/A
VAT-002561,Masculino,1964-02-23,Gerente de operaciones,2022-10-01,,0,14013,N/A,N/A
VAT-002562,Femenino,1981-08-23,Mecánico de aviones,2023-04-23,,0,20371,N/A,N/A
VAT-002563,Femenino,1986-09-16,Controlador de tráfico aéreo,2023-03-09,,0,18037,N/A,N/A
VAT-002564,Femenino,1967-05-09,Gerente de operaciones,2023-05-18,,0,17371,N/A,N/A
VAT-002565,Masculino,1967-08-05,Piloto,2023-01-08,,0,26060,N/A,N/A
VAT-002566,Femenino,1990-07-12,Gerente de operaciones,2022-12-14,2024-07-29,15820,15492,Insatisfecho,Cambio de carrera
VAT-002567,Femenino,1987-11-14,Controlador de tráfico aéreo,2023-08-31,2024-08-04,18315,27118,Neutral,Problemas personales
VAT-002568,Femenino,1992-10-22,Agente de servicio al cliente,2023-06-06,,0,25897,N/A,N/A
VAT-002569,Femenino,1968-04-15,Gerente de operaciones,2023-03-13,,0,28703,N/A,N/A
VAT-002570,Masculino,1971-03-15,Agente de servicio al cliente,2023-09-30,,0,14771,N/A,N/A
VAT-002571,Masculino,1990-07-18,Gerente de operaciones,2023-03-24,,0,28876,N/A,N/A
VAT-002572,Femenino,1989-10-02,Gerente de operaciones,2023-05-10,,0,29033,N/A,N/A
VAT-002573,Masculino,1963-11-20,Asistente de vuelo,2022-10-09,2024-01-30,17284,13360,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-002574,Femenino,1968-04-13,Agente de servicio al cliente,2023-04-28,,0,24346,N/A,N/A
VAT-002575,Masculino,1973-06-23,Agente de servicio al cliente,2023-01-08,,0,24614,N/A,N/A
VAT-002576,Masculino,1975-09-19,Gerente de operaciones,2023-09-27,,0,12034,N/A,N/A
VAT-002577,Masculino,1975-12-10,Agente de servicio al cliente,2023-08-11,,0,28748,N/A,N/A
VAT-002578,Masculino,1978-06-12,Piloto,2023-04-28,2023-11-19,18946,13870,Neutral,Mejor oferta laboral
VAT-002579,Masculino,1975-05-12,Gerente de operaciones,2023-08-10,,0,18258,N/A,N/A
VAT-002580,Masculino,1973-08-18,Gerente de operaciones,2023-02-21,,0,14150,N/A,N/A
VAT-002581,Femenino,1996-01-24,Gerente de operaciones,2023-05-11,,0,20826,N/A,N/A
VAT-002582,Masculino,1959-03-02,Agente de servicio al cliente,2022-11-27,,0,21839,N/A,N/A
VAT-002583,Femenino,1959-06-20,Agente de servicio al cliente,2023-09-17,,0,27225,N/A,N/A
VAT-002584,Femenino,1975-02-22,Gerente de operaciones,2022-12-31,,0,20147,N/A,N/A
VAT-002585,Masculino,1983-12-26,Agente de servicio al cliente,2023-05-25,,0,18338,N/A,N/A
VAT-002586,Femenino,1983-02-17,Mecánico de aviones,2023-02-18,,0,13945,N/A,N/A
VAT-002587,Masculino,1978-10-21,Gerente de operaciones,2023-05-31,,0,20758,N/A,N/A
VAT-002588,Femenino,1977-01-07,Gerente de operaciones,2023-06-24,,0,17364,N/A,N/A
VAT-002589,Femenino,1969-11-02,Mecánico de aviones,2022-11-25,,0,25090,N/A,N/A
VAT-002590,Masculino,1986-02-19,Gerente de operaciones,2022-10-24,,0,10804,N/A,N/A
VAT-002591,Femenino,1961-03-19,Asistente de vuelo,2023-07-01,,0,18895,N/A,N/A
VAT-002592,Masculino,1981-02-23,Gerente de operaciones,2023-08-22,,0,22735,N/A,N/A
VAT-002593,Masculino,1977-10-28,Gerente de operaciones,2022-12-22,,0,14888,N/A,N/A
VAT-002594,Masculino,1995-04-19,Gerente de operaciones,2023-05-17,,0,14717,N/A,N/A
VAT-002595,Femenino,1988-03-25,Gerente de operaciones,2022-11-14,,0,15111,N/A,N/A
VAT-002596,Masculino,1984-07-12,Mecánico de aviones,2023-02-14,,0,27583,N/A,N/A
VAT-002597,Masculino,1994-03-14,Agente de servicio al cliente,2023-07-28,2024-09-01,13903,12145,Satisfecho,Falta de oportunidades de crecimiento
VAT-002598,Masculino,1976-05-17,Gerente de operaciones,2023-06-26,,0,11228,N/A,N/A
VAT-002599,Masculino,1995-07-14,Mecánico de aviones,2023-02-12,2023-11-04,10064,29936,Neutral,Desacuerdo con la cultura de la empresa
VAT-002600,Masculino,1968-03-17,Controlador de tráfico aéreo,2023-05-13,,0,20696,N/A,N/A
VAT-002601,Femenino,1969-10-18,Asistente de vuelo,2023-02-20,,0,14440,N/A,N/A
VAT-002602,Masculino,1983-02-22,Agente de servicio al cliente,2023-05-29,,0,11213,N/A,N/A
VAT-002603,Femenino,1990-03-05,Gerente de operaciones,2022-10-22,,0,15450,N/A,N/A
VAT-002604,Masculino,1965-02-21,Agente de servicio al cliente,2023-02-13,,0,11538,N/A,N/A
VAT-002605,Masculino,1986-04-03,Gerente de operaciones,2023-06-12,,0,13816,N/A,N/A
VAT-002606,Masculino,1966-12-28,Agente de servicio al cliente,2023-02-22,,0,21957,N/A,N/A
VAT-002607,Masculino,1979-10-21,Gerente de operaciones,2023-04-30,,0,24570,N/A,N/A
VAT-002608,Femenino,1999-10-12,Piloto,2022-12-23,,0,27910,N/A,N/A
VAT-002609,Masculino,1988-03-24,Gerente de operaciones,2023-03-20,,0,13081,N/A,N/A
VAT-002610,Femenino,1980-04-14,Gerente de operaciones,2023-07-03,,0,13509,N/A,N/A
VAT-002611,Femenino,1973-12-01,Mecánico de aviones,2022-10-16,,0,28890,N/A,N/A
VAT-002612,Masculino,1978-02-21,Agente de servicio al cliente,2022-11-01,,0,15213,N/A,N/A
VAT-002613,Femenino,1986-10-16,Controlador de tráfico aéreo,2023-05-28,2024-05-14,12647,29452,Insatisfecho,Falta de oportunidades de crecimiento
VAT-002614,Masculino,1959-08-06,Agente de servicio al cliente,2022-10-17,,0,21629,N/A,N/A
VAT-002615,Masculino,1979-07-18,Gerente de operaciones,2023-08-10,,0,19841,N/A,N/A
VAT-002616,Femenino,1983-03-24,Controlador de tráfico aéreo,2023-03-04,,0,29920,N/A,N/A
VAT-002617,Masculino,1983-02-08,Gerente de operaciones,2023-04-14,,0,13144,N/A,N/A
VAT-002618,Masculino,1960-12-26,Mecánico de aviones,2023-06-16,,0,18640,N/A,N/A
VAT-002619,Femenino,1977-11-01,Agente de servicio al cliente,2023-06-04,,0,28925,N/A,N/A
VAT-002620,Masculino,1998-01-16,Agente de servicio al cliente,2023-08-03,2023-11-10,14764,11420,Neutral,Problemas personales
VAT-002621,Masculino,1965-12-24,Gerente de operaciones,2023-09-13,2024-07-10,10535,21801,Neutral,Falta de oportunidades de crecimiento
VAT-002622,Masculino,1970-02-12,Gerente de operaciones,2023-02-19,2023-08-23,10366,25729,Insatisfecho,Falta de oportunidades de crecimiento
VAT-002623,Masculino,1970-05-21,Gerente de operaciones,2023-03-27,,0,16508,N/A,N/A
VAT-002624,Masculino,1973-08-17,Gerente de operaciones,2023-08-09,,0,11127,N/A,N/A
VAT-002625,Masculino,1976-12-10,Gerente de operaciones,2023-07-05,,0,29074,N/A,N/A
VAT-002626,Femenino,1973-07-19,Gerente de operaciones,2022-11-01,,0,11620,N/A,N/A
VAT-002627,Femenino,1998-12-23,Controlador de tráfico aéreo,2023-05-09,,0,26050,N/A,N/A
VAT-002628,Masculino,1990-05-18,Mecánico de aviones,2023-06-16,,0,17304,N/A,N/A
VAT-002629,Femenino,1968-11-03,Agente de servicio al cliente,2023-06-07,,0,11864,N/A,N/A
VAT-002630,Femenino,1980-02-15,Gerente de operaciones,2023-06-09,,0,24861,N/A,N/A
VAT-002631,Masculino,1968-02-11,Mecánico de aviones,2023-08-04,2024-09-09,8971,17784,Neutral,Falta de oportunidades de crecimiento
VAT-002632,Masculino,1979-07-08,Controlador de tráfico aéreo,2023-09-24,,0,15076,N/A,N/A
VAT-002633,Masculino,1983-11-15,Gerente de operaciones,2023-09-02,,0,11665,N/A,N/A
VAT-002634,Femenino,1961-05-23,Agente de servicio al cliente,2022-12-17,2024-04-20,11232,26714,Insatisfecho,Falta de oportunidades de crecimiento
VAT-002635,Femenino,1963-12-07,Agente de servicio al cliente,2023-02-07,,0,15617,N/A,N/A
VAT-002636,Masculino,1998-10-22,Controlador de tráfico aéreo,2023-08-19,,0,27635,N/A,N/A
VAT-002637,Masculino,1979-03-22,Agente de servicio al cliente,2022-12-25,,0,21224,N/A,N/A
VAT-002638,Masculino,1991-08-28,Gerente de operaciones,2023-10-01,,0,26800,N/A,N/A
VAT-002639,Masculino,1969-07-12,Piloto,2023-07-01,,0,21100,N/A,N/A
VAT-002640,Masculino,1992-12-04,Agente de servicio al cliente,2023-01-17,,0,10464,N/A,N/A
VAT-002641,Femenino,1970-10-24,Gerente de operaciones,2022-10-27,,0,29448,N/A,N/A
VAT-002642,Femenino,1990-05-22,Agente de servicio al cliente,2023-09-03,,0,19826,N/A,N/A
VAT-002643,Femenino,1979-01-18,Asistente de vuelo,2023-03-27,,0,19892,N/A,N/A
VAT-002644,Masculino,1999-09-01,Gerente de operaciones,2023-03-08,,0,18101,N/A,N/A
VAT-002645,Femenino,1992-02-04,Agente de servicio al cliente,2023-08-22,,0,22966,N/A,N/A
VAT-002646,Masculino,1992-02-05,Piloto,2023-05-11,,0,20955,N/A,N/A
VAT-002647,Femenino,1996-06-06,Controlador de tráfico aéreo,2023-08-01,,0,19940,N/A,N/A
VAT-002648,Femenino,1975-11-01,Gerente de operaciones,2023-01-05,,0,19661,N/A,N/A
VAT-002649,Femenino,1975-08-04,Controlador de tráfico aéreo,2023-03-01,,0,13121,N/A,N/A
VAT-002650,Masculino,1991-04-12,Controlador de tráfico aéreo,2023-04-28,,0,22943,N/A,N/A
VAT-002651,Masculino,1964-03-10,Gerente de operaciones,2023-06-23,,0,21982,N/A,N/A
VAT-002652,Femenino,1988-01-06,Mecánico de aviones,2023-05-11,,0,25321,N/A,N/A
VAT-002653,Femenino,1981-01-15,Agente de servicio al cliente,2023-08-12,,0,13708,N/A,N/A
VAT-002654,Femenino,1959-07-21,Gerente de operaciones,2023-02-13,,0,21914,N/A,N/A
VAT-002655,Masculino,1986-01-20,Gerente de operaciones,2022-12-13,,0,15293,N/A,N/A
VAT-002656,Femenino,1967-01-03,Agente de servicio al cliente,2023-08-31,,0,18547,N/A,N/A
VAT-002657,Masculino,1967-10-07,Gerente de operaciones,2023-01-21,,0,17464,N/A,N/A
VAT-002658,Femenino,1994-02-24,Agente de servicio al cliente,2023-04-17,,0,24104,N/A,N/A
VAT-002659,Femenino,1974-09-13,Gerente de operaciones,2022-11-01,,0,12654,N/A,N/A
VAT-002660,Masculino,1992-10-23,Gerente de operaciones,2023-05-18,,0,19523,N/A,N/A
VAT-002661,Masculino,1998-04-10,Agente de servicio al cliente,2023-03-02,,0,13493,N/A,N/A
VAT-002662,Masculino,1992-07-14,Piloto,2022-10-14,,0,25976,N/A,N/A
VAT-002663,Masculino,1990-12-16,Gerente de operaciones,2023-06-01,2024-01-18,14930,10540,Neutral,Cambio de carrera
VAT-002664,Masculino,1962-07-06,Gerente de operaciones,2023-03-08,,0,20901,N/A,N/A
VAT-002665,Femenino,1977-04-13,Mecánico de aviones,2022-11-19,,0,25357,N/A,N/A
VAT-002666,Masculino,1962-11-28,Gerente de operaciones,2023-06-16,,0,12657,N/A,N/A
VAT-002667,Femenino,1985-12-07,Asistente de vuelo,2022-10-15,,0,26208,N/A,N/A
VAT-002668,Masculino,1974-04-12,Gerente de operaciones,2023-06-25,,0,15843,N/A,N/A
VAT-002669,Masculino,1968-05-13,Agente de servicio al cliente,2023-06-20,,0,26027,N/A,N/A
VAT-002670,Femenino,1993-03-14,Controlador de tráfico aéreo,2022-12-05,,0,11357,N/A,N/A
VAT-002671,Femenino,1970-05-19,Gerente de operaciones,2022-10-09,,0,12228,N/A,N/A
VAT-002672,Masculino,1972-05-05,Gerente de operaciones,2023-08-04,2024-09-30,8818,16417,Neutral,Problemas personales
VAT-002673,Masculino,1977-07-02,Asistente de vuelo,2022-11-06,,0,17994,N/A,N/A
VAT-002674,Femenino,1984-08-26,Agente de servicio al cliente,2022-10-03,,0,20567,N/A,N/A
VAT-002675,Femenino,1960-03-11,Agente de servicio al cliente,2023-02-25,,0,28338,N/A,N/A
VAT-002676,Femenino,1989-01-01,Piloto,2022-10-12,,0,19635,N/A,N/A
VAT-002677,Femenino,1963-02-16,Agente de servicio al cliente,2023-08-26,,0,10759,N/A,N/A
VAT-002678,Femenino,1998-05-19,Agente de servicio al cliente,2023-09-24,,0,14877,N/A,N/A
VAT-002679,Femenino,1998-07-16,Piloto,2023-01-22,,0,28874,N/A,N/A
VAT-002680,Femenino,1991-10-03,Gerente de operaciones,2023-06-13,,0,27563,N/A,N/A
VAT-002681,Masculino,1983-09-08,Agente de servicio al cliente,2022-11-02,,0,14677,N/A,N/A
VAT-002682,Masculino,1999-03-07,Piloto,2023-09-07,,0,18279,N/A,N/A
VAT-002683,Masculino,1997-04-19,Gerente de operaciones,2023-07-24,,0,14186,N/A,N/A
VAT-002684,Femenino,1986-10-08,Agente de servicio al cliente,2022-12-01,2023-10-26,6251,25334,Satisfecho,Mejor oferta laboral
VAT-002685,Femenino,1999-09-04,Gerente de operaciones,2023-05-28,,0,18099,N/A,N/A
VAT-002686,Masculino,1999-08-05,Mecánico de aviones,2023-02-27,,0,19715,N/A,N/A
VAT-002687,Masculino,1960-03-01,Asistente de vuelo,2022-10-28,,0,20468,N/A,N/A
VAT-002688,Femenino,1987-08-10,Asistente de vuelo,2023-03-10,,0,28857,N/A,N/A
VAT-002689,Masculino,1993-05-16,Gerente de operaciones,2023-02-24,2024-06-04,13613,11436,Insatisfecho,Cambio de carrera
VAT-002690,Masculino,1972-05-14,Controlador de tráfico aéreo,2023-05-20,,0,20182,N/A,N/A
VAT-002691,Femenino,1989-05-16,Agente de servicio al cliente,2023-03-18,,0,12658,N/A,N/A
VAT-002692,Femenino,1987-11-22,Asistente de vuelo,2023-04-11,,0,13785,N/A,N/A
VAT-002693,Masculino,1976-03-28,Controlador de tráfico aéreo,2022-10-26,,0,18963,N/A,N/A
VAT-002694,Femenino,1972-08-12,Controlador de tráfico aéreo,2023-03-14,,0,29514,N/A,N/A
VAT-002695,Femenino,1988-12-09,Agente de servicio al cliente,2023-05-19,,0,29694,N/A,N/A
VAT-002696,Masculino,1985-03-23,Gerente de operaciones,2023-01-31,,0,20018,N/A,N/A
VAT-002697,Masculino,1989-01-07,Gerente de operaciones,2023-01-27,,0,10602,N/A,N/A
VAT-002698,Masculino,1998-12-02,Asistente de vuelo,2023-07-01,,0,12513,N/A,N/A
VAT-002699,Femenino,1967-03-22,Agente de servicio al cliente,2023-09-21,,0,13700,N/A,N/A
VAT-002700,Masculino,1976-06-21,Gerente de operaciones,2023-07-15,,0,13565,N/A,N/A
VAT-002701,Femenino,1961-03-24,Gerente de operaciones,2022-11-12,,0,15821,N/A,N/A
VAT-002702,Masculino,1998-04-24,Mecánico de aviones,2023-08-23,,0,17927,N/A,N/A
VAT-002703,Femenino,1965-08-15,Agente de servicio al cliente,2022-10-02,2023-02-24,19509,12410,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-002704,Masculino,1968-02-11,Mecánico de aviones,2023-05-08,,0,24428,N/A,N/A
VAT-002705,Femenino,1991-04-05,Gerente de operaciones,2023-01-24,,0,16802,N/A,N/A
VAT-002706,Femenino,1981-04-04,Gerente de operaciones,2022-11-06,,0,25786,N/A,N/A
VAT-002707,Femenino,1969-10-06,Controlador de tráfico aéreo,2023-09-30,,0,13401,N/A,N/A
VAT-002708,Masculino,1997-03-13,Gerente de operaciones,2023-08-26,,0,22749,N/A,N/A
VAT-002709,Masculino,1996-04-20,Gerente de operaciones,2023-08-29,,0,10809,N/A,N/A
VAT-002710,Masculino,1968-05-04,Gerente de operaciones,2023-06-17,,0,11073,N/A,N/A
VAT-002711,Femenino,1998-11-09,Gerente de operaciones,2022-12-20,,0,21612,N/A,N/A
VAT-002712,Femenino,1989-05-26,Asistente de vuelo,2023-08-20,,0,21029,N/A,N/A
VAT-002713,Masculino,1965-08-19,Piloto,2023-06-11,,0,18034,N/A,N/A
VAT-002714,Femenino,1982-03-26,Gerente de operaciones,2023-01-15,,0,22263,N/A,N/A
VAT-002715,Masculino,1997-04-03,Gerente de operaciones,2023-05-21,,0,28049,N/A,N/A
VAT-002716,Femenino,1984-11-09,Agente de servicio al cliente,2022-10-24,,0,12866,N/A,N/A
VAT-002717,Masculino,1962-04-26,Gerente de operaciones,2023-04-24,,0,22280,N/A,N/A
VAT-002718,Femenino,1967-07-15,Gerente de operaciones,2022-12-13,,0,18082,N/A,N/A
VAT-002719,Masculino,1963-12-11,Asistente de vuelo,2023-01-25,2024-06-07,17344,23448,Neutral,Falta de oportunidades de crecimiento
VAT-002720,Femenino,1990-11-11,Mecánico de aviones,2023-06-22,,0,14564,N/A,N/A
VAT-002721,Femenino,1961-08-01,Gerente de operaciones,2023-02-16,,0,17518,N/A,N/A
VAT-002722,Masculino,1968-11-03,Mecánico de aviones,2023-01-09,,0,13704,N/A,N/A
VAT-002723,Femenino,1991-02-25,Gerente de operaciones,2023-03-29,,0,25315,N/A,N/A
VAT-002724,Femenino,1970-04-27,Agente de servicio al cliente,2023-02-23,,0,12037,N/A,N/A
VAT-002725,Femenino,1962-07-02,Gerente de operaciones,2023-08-01,,0,21411,N/A,N/A
VAT-002726,Masculino,1989-10-10,Gerente de operaciones,2023-04-20,,0,22135,N/A,N/A
VAT-002727,Masculino,1961-10-09,Agente de servicio al cliente,2023-05-28,,0,17064,N/A,N/A
VAT-002728,Masculino,1978-07-17,Gerente de operaciones,2022-10-30,2023-10-23,9898,23861,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-002729,Femenino,1966-07-06,Controlador de tráfico aéreo,2023-02-09,2024-02-27,11317,14064,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-002730,Femenino,1987-07-06,Mecánico de aviones,2023-09-24,,0,12007,N/A,N/A
VAT-002731,Masculino,1973-06-07,Mecánico de aviones,2023-02-02,,0,13609,N/A,N/A
VAT-002732,Masculino,1962-03-04,Gerente de operaciones,2023-03-25,,0,29168,N/A,N/A
VAT-002733,Femenino,1984-10-10,Gerente de operaciones,2023-08-06,,0,16723,N/A,N/A
VAT-002734,Masculino,1976-10-12,Agente de servicio al cliente,2022-10-09,,0,22211,N/A,N/A
VAT-002735,Femenino,1999-07-09,Controlador de tráfico aéreo,2023-02-23,,0,24937,N/A,N/A
VAT-002736,Femenino,1987-10-23,Asistente de vuelo,2023-01-13,,0,27751,N/A,N/A
VAT-002737,Femenino,1984-11-25,Gerente de operaciones,2023-06-14,,0,27666,N/A,N/A
VAT-002738,Masculino,1976-08-12,Agente de servicio al cliente,2023-03-27,,0,22205,N/A,N/A
